Date,Anomaly_Error
8,0.11027451839803609
9,0.1563597435858678
12,0.22802651611000097
13,0.31325991770121986
15,0.17979105409731394
18,0.10171184688806534
19,0.11270576455831312
20,0.14043732785224342
21,0.18670528559863406
23,0.25092661842645525
24,0.32637136907345055
25,0.17157388684120373
26,0.8204487860202789
