Date,Anomaly_Error
5,0.2512849457895342
6,0.1912845689529319
7,0.13818948005221418
8,0.14786396920681
9,0.16313877408844052
10,0.18624654728012383
11,0.21726949156759073
12,0.2508945783768875
13,0.6957237720489502
