Date,Anomaly_Error
6,0.2119236124037756
7,0.1827931619442526
8,0.3950481961293234
10,0.6114919185638428
12,0.45350897312164307
13,0.5449073146046413
14,0.146679393828395
15,0.10824112977734024
17,0.14845740234046928
18,0.1632429417256399
19,0.1394251537612845
20,0.40773065808529496
27,0.18119874155460686
28,0.2488128438026462
29,0.14774384128649842
31,0.17510832457662284
