Date,Anomaly_Error
5,0.10524407809760972
6,0.27519426457773005
7,0.10353539229044462
8,0.1199898840812258
9,0.12348324844074732
10,0.2257961331890319
11,0.14491577853406146
13,0.14814820041511256
14,0.11093600150292293
15,0.28831896872689877
16,0.39141252636909485
17,0.1430860831350239
18,0.12278555292768523
19,0.18598983753756215
21,0.38153084625447464
22,0.10086156002761149
23,0.13459185997241652
24,0.17914212518537104
25,0.15363196095234255
27,0.23758085978212695
32,0.5089468657970428
