Date,Anomaly_Error
5,0.17971910052238754
6,0.18999786190925888
7,0.2601432333326643
8,0.10732342350255158
10,0.5932843685150146
12,0.16776870048729475
13,0.27909030504287435
17,0.2066843483098753
18,0.20695472257152486
19,0.1777325090329358
20,0.29871286859937535
21,0.3007160094892903
22,0.2395010693058086
23,0.2961764126826245
24,0.11274551358192597
26,0.21915007852444984
27,0.2684238890933383
28,0.11984234820505613
