Date,Anomaly_Error
6,0.07746138601473623
9,0.058316062028343635
10,0.13434621509000041
11,0.1191363432294221
12,0.08783346552085
13,0.08466839837493598
14,0.14458312949775945
15,0.4339584128276721
17,0.08798434070127922
18,0.12028647834482992
19,0.10562768901698905
20,0.0871292456404976
21,0.07207359277306222
22,0.287589422764162
23,0.11917970560849611
24,0.08769263463658414
25,0.7161948084831237
26,0.07889680317851688
27,0.21994085609912872
