Date,Anomaly_Error
6,0.10148265550819133
7,0.12115647221531683
9,0.1390332079109102
10,0.12377808471797949
19,0.11870110886551785
22,0.8239085376262664
23,0.4326208221332384
25,0.21277403176932336
28,0.10167072777295755
29,0.1561816514573552
