Date,Anomaly_Error
13,0.1188725264916175
14,0.14115351251080707
16,0.12047387774346502
21,0.1541714909571393
23,0.17067629560769915
24,0.16665947170025108
25,0.39187688586082653
26,0.6042147874832153
27,0.17974536465730362
