Date,Anomaly_Error
6,0.10046987010319003
13,0.2883323786291704
14,0.1268657387015084
16,0.10705061261124432
21,0.1649419516324997
22,0.26544242757062586
23,0.22108680283392534
25,0.21732188821991905
26,0.2536444738832253
27,0.30952252774000755
