Date,Anomaly_Error
9,0.23387599414685367
10,0.28981920950921936
11,0.23585128454303594
12,0.1243913785356141
20,0.14510701596736908
21,0.3119587302207947
22,0.1100386500353997
24,0.10419869422912598
25,0.1107213571160478
26,0.2813338455839903
27,0.15949210076395182
28,0.1919711083921647
