Date,Anomaly_Error
8,0.12940466597768566
9,0.1924858782449298
10,0.16340747734033928
12,0.20061865081214625
13,0.31237894296646107
14,0.12730321809188022
15,0.13329870059639004
24,0.1224057736596702
26,0.18393661999713806
27,0.32310439415520975
28,0.11080945926004504
