Date,Anomaly_Error
5,0.13432520347501453
7,0.11010451091905873
9,0.1786416918039322
10,0.16491959802610515
11,0.12247027207624273
15,0.298565747077282
21,0.15490937018306725
23,0.13814936426285063
25,0.14052828529028993
27,0.37105759505092406
