Date,Anomaly_Error
14,0.1231568588301914
15,0.15193895995616913
16,0.11518928840691112
17,0.10496898677025826
19,0.1733456339166348
20,0.13937210428827768
21,0.10481445869007261
22,0.7949583679437636
23,0.3208012866393877
30,0.10613984672917245
31,0.11403682050039873
