Date,Anomaly_Error
5,0.5661042660725217
6,0.1135241712341789
7,0.18983348728228022
8,0.10275611356526859
9,0.2768355447705051
10,0.2825415074324408
11,0.1263428039911415
13,0.13898122010110814
18,0.1652617221619903
19,0.4485527893074419
20,0.22475678379796138
21,0.4417131543159485
22,0.13066332931278124
23,0.2515161438148563
25,0.11207400099570008
27,0.22840826751805154
28,0.1677679251722929
29,0.18298510668658408
30,0.1651615758403009
31,0.32853445410728455
