Date,Anomaly_Error
5,0.3300045586208288
6,0.1521919220685959
7,0.13033953309059143
8,0.130476176738739
11,0.1411426386595227
13,0.15802410258204028
18,0.11833138763904572
20,0.11390863358974457
22,0.11207585014966515
23,0.4115713834762573
24,0.12667943979628282
25,0.21194624982286395
28,0.3032994359940082
